signal_id,version,trade_id,side,entry_id,entry_time,entry_price,qty,level_snapshot,trend_mode_at_entry,breakout_context,reverse_context,signal_bar_index,signal_open,signal_high,signal_low,signal_close,signal_volume,rsiVal,atr_,atrPct,smoothMid,midHigh,midLow,smoothRes,smoothSup,zoneOffset,channelWidth,signal_hour,signal_month,candle_direction,candle_body_pct,atr_pct_bucket,rsi_bucket
71,v17,71,long,Long1,2024-03-15 05:45:00,67441.13,0.013340480749606152,1,0,,,7127,67340.0,67661.72,67126.81,67441.1,995.6658,34.15772976779421,503.187452375952,0.007461139459112498,72121.86897229608,73852.16012026678,70391.5778243254,75582.45126823749,68661.28667635472,553.6931673506217,6921.164591882771,5,2024-03,bullish,0.14990858690028158,q4_high,"(30.0, 40.0]"
72,v17,72,long,Long1,2024-03-16 11:30:00,68310.39,0.013171723218146964,1,0,,,7246,67919.7,68388.22,67725.53,68310.36,773.34638,37.09802725045691,419.5311164554816,0.006141544510312661,70947.96266858553,72675.26499708105,69220.66034009005,74402.56732557657,67493.35801159455,552.7367451185617,6909.209313982021,11,2024-03,bullish,0.5718898275459293,q4_high,"(30.0, 40.0]"
73,v17,73,long,Long2,2024-03-16 19:00:00,67512.78,0.053245180145166965,2,0,,,7276,67030.6,67699.0,67012.01,67512.75,1151.63635,43.07201985899625,406.4061016547607,0.006019694082299428,70543.90852199573,72252.5098926854,68835.30715130613,73961.11126337506,67126.70578061652,546.7524386206828,6834.405482758535,19,2024-03,bullish,0.7141613991431162,q4_high,"(40.0, 50.0]"
74,v17,74,long,Long3,2024-03-16 22:15:00,66504.19,0.05364198699658783,3,0,,,7289,66173.61,66510.0,66001.24,66504.16,712.48361,37.82161377439823,419.04479416151383,0.00630103130633503,70334.73034910408,72033.7961682651,68635.66452994308,73732.8619874261,66936.59871078207,543.7010621315229,6796.2632766440365,22,2024-03,bullish,0.49703657635853593,q4_high,"(30.0, 40.0]"
75,v17,75,long,Long1,2024-03-17 07:00:00,65168.0,0.013511086585357365,1,0,,,7324,64961.1,65473.19,64880.0,65167.97,1318.62368,33.425930048766716,414.6018742876152,0.006362049858045528,69626.06464482017,71302.44086687092,67949.68842276942,72978.81708892167,66273.31220071869,536.4403910562385,6705.5048882029805,7,2024-03,bullish,0.3174412215080547,q4_high,"(30.0, 40.0]"
76,v17,76,long,Long1,2024-03-19 03:45:00,65876.04,0.013368913218058626,1,0,,,7503,65236.0,66041.78,65233.36,65876.01,1311.02836,38.52363651145475,384.2220624916114,0.005832503554656868,67728.37169955285,69319.4891713699,66137.25422773582,70910.60664318694,64546.13675591877,509.15759098145355,6364.469887268169,3,2024-03,bullish,0.9715372864871367,q4_high,"(30.0, 40.0]"
77,v17,77,long,Long2,2024-03-19 06:45:00,64928.02,0.054176420132278566,2,0,,,7515,64768.58,64960.0,64607.37,64927.99,845.1004,36.866024676370444,397.9961636903204,0.006129808788017624,67634.70973452192,69221.97350084542,66047.44596819843,70809.23726716891,64460.18220187494,507.9244052235177,6349.055065293971,6,2024-03,bullish,0.24551815018452938,q4_high,"(30.0, 40.0]"
78,v17,78,long,Long1,2024-03-19 23:30:00,62054.22,0.013984829366611532,1,0,,,7582,61647.99,62200.0,61636.61,62054.19,918.78372,30.88919403299991,480.5201549128975,0.0077435569606645015,66717.82475987518,68237.51326794145,65198.13625180887,69757.20177600774,63678.44774374256,486.30032258121474,6078.754032265184,23,2024-03,bullish,0.6545891582824694,q4_high,"(30.0, 40.0]"
79,v17,79,short,TrendShort,2024-03-20 05:15:00,60983.92,0.14245713520839734,0,-1,breakout_down,,7605,61247.98,61457.09,60796.41,60983.95,1667.78161,34.94894139160543,517.5807566646122,0.008487163535071313,66416.14102970067,67921.03244409918,64911.24961530212,69425.9238584977,63406.35820090358,481.56525260752943,6019.5656575941175,5,2024-03,bearish,0.43294998110159494,q4_high,"(30.0, 40.0]"
80,v17,80,short,Short1,2024-03-20 20:45:00,67057.53,0.02468181824700143,1,0,,,7667,67470.02,67519.61,66901.11,67057.56,1097.51624,72.97605534108004,539.0249849458049,0.008038243338197885,65697.45518485535,67188.23801862836,64206.672351082336,68679.02085240137,62715.889517309326,477.0505068073637,5963.131335092046,20,2024-03,bearish,0.6150835192929871,q4_high,"(70.0, 100.0]"
81,v17,81,short,Short1,2024-03-22 06:15:00,66412.94,0.02492135428858238,1,0,,,7801,66543.0,66616.33,66373.72,66412.97,429.4852,62.587886366761076,380.780739116293,0.005733529747522103,65041.088268407904,66513.47305732303,63568.70347949279,67985.85784623816,62096.31869057767,471.1631324528391,5889.539155660488,6,2024-03,bearish,0.19579006931928936,q4_high,"(60.0, 70.0]"
82,v17,82,long,Long1,2024-03-22 16:45:00,63270.65,0.013187310247321875,1,0,,,7843,63139.93,63413.38,62766.63,63270.62,838.63021,38.10233103870704,409.4110851675824,0.006470793002622425,65020.82633533454,66492.67469088954,63548.97797977952,67964.52304644456,62077.12962422449,470.99147377760556,5887.39342222007,16,2024-03,bullish,0.20655716665966337,q4_high,"(30.0, 40.0]"
83,v17,83,long,Long1,2024-03-22 21:45:00,62974.03,0.013251426916657764,1,0,,,7863,62684.5,63029.95,62392.77,62974.0,706.80949,38.25737157171755,402.00845897412137,0.006383721201990049,65023.79414885727,66494.40286872018,63553.18542899438,67965.01158858307,62082.57670913149,470.5947903561266,5882.434879451583,21,2024-03,bullish,0.4597135325689968,q4_high,"(30.0, 40.0]"
84,v17,84,short,Short1,2024-03-24 23:15:00,67347.9,0.012453680499477671,1,0,,,8061,67547.12,67628.69,67300.77,67347.93,790.74787,72.23780765224278,290.3228498456738,0.004310790990096857,64842.789884654485,66340.43349482471,63345.14627448428,67838.07710499493,61847.50266431407,479.24595525446813,5990.574440680852,23,2024-03,bearish,0.29576261660900693,q3,"(70.0, 100.0]"
85,v17,85,short,Short1,2024-03-25 14:30:00,69102.77,0.012136506196967574,1,0,,,8122,69167.64,69336.64,68802.56,69102.8,1720.64636,80.75774059594637,293.95539140731603,0.004253885391146466,64986.68711281987,66470.01849636529,63503.35572927444,67953.34987991072,62020.024345729005,474.66604273453703,5933.325534181713,14,2024-03,bearish,0.09383121957431032,q3,"(70.0, 100.0]"
86,v17,86,long,TrendLong,2024-03-25 16:45:00,70154.45,0.11947149001214735,0,1,breakout_up,,8131,70062.85,70246.54,69947.2,70154.42,876.96387,80.02010609593408,312.4991106597597,0.004454446500445157,65051.094397610344,66537.82813853743,63564.360656683275,68024.56187946451,62077.626915756206,475.75479709666456,5946.934963708307,16,2024-03,bullish,0.13052634459809154,q3,"(70.0, 100.0]"
87,v17,87,short,RevShort,2024-03-25 17:00:00,70532.12,0.11942865977732829,0,-2,breakout_long_tp,rev_short,8132,70154.41,70688.0,70133.18,70532.15,1243.11134,82.49975169407264,315.5281217765128,0.004473536136024676,65060.80889498679,66547.97038395876,63573.64740601483,68035.13187293074,62086.485917042875,475.8916764710291,5948.645955887863,17,2024-03,bullish,0.5355571891683306,q4_high,"(70.0, 100.0]"
88,v17,88,short,Short1,2024-03-28 08:45:00,70578.07,0.02382954259443716,1,0,,,8387,70643.0,70865.58,70550.01,70578.1,598.23215,69.35359203026235,297.78483849053583,0.004219224355579646,69460.01953713979,71070.48840579078,67849.55066848874,72680.95727444177,66239.08179983769,515.3500379683263,6441.8754746040795,8,2024-03,bearish,0.0919548698533882,q3,"(60.0, 70.0]"
89,v17,89,long,Long1,2024-04-01 15:15:00,68816.03,0.024443132525923738,1,0,,,8797,68470.62,68882.35,68301.0,68816.0,1140.92953,35.13277521063475,203.6349603258352,0.0029591223018750755,70110.70552341315,71793.2082938051,68428.20275302118,73475.71106419705,66745.69998262922,538.4008865254268,6730.0110815678345,15,2024-04,bullish,0.501889095559179,q2,"(30.0, 40.0]"
90,v17,90,long,Long1,2024-04-02 05:30:00,66571.23,0.012618343634410879,1,0,,,8854,66428.1,66571.2,66358.86,66571.2,491.42013,26.32501865267831,280.87139078479055,0.004219112631059536,69981.91246205138,71689.53081457442,68274.29410952837,73397.14916709745,66566.67575700537,546.437872807366,6830.473410092076,5,2024-04,bullish,0.21495781959765076,q3,"(-0.001, 30.0]"
91,v17,91,long,Long2,2024-04-02 05:30:00,66571.23,0.050471555220782297,2,0,,,8854,66428.1,66571.2,66358.86,66571.2,491.42013,26.32501865267831,280.87139078479055,0.004219112631059536,69981.91246205138,71689.53081457442,68274.29410952837,73397.14916709745,66566.67575700537,546.437872807366,6830.473410092076,5,2024-04,bullish,0.21495781959765076,q3,"(-0.001, 30.0]"
92,v17,92,long,Long3,2024-04-02 10:45:00,65984.03,0.050688788229061275,3,0,,,8875,65947.28,66035.15,65454.55,65984.0,1174.02337,33.399986859056966,292.51361383283955,0.004433099142713984,69830.54681365678,71566.53406496142,68094.55956235217,73302.52131626607,66358.57231104754,555.5159204174823,6943.949005218528,10,2024-04,bullish,0.05564985451018606,q3,"(30.0, 40.0]"
93,v17,93,long,Long1,2024-04-03 00:30:00,65179.11,0.012627944936633502,1,0,,,8930,65099.99,65230.95,64493.07,65179.08,1741.48482,37.80245151086305,329.79823083499974,0.005059878581210409,69133.15109405205,70894.3594682002,67371.94271990393,72655.56784234835,65610.73434575582,563.5866797274025,7044.833496592531,0,2024-04,bullish,0.12134261483900015,q4_high,"(30.0, 40.0]"
94,v17,94,long,Long1,2024-04-04 04:30:00,65396.2,0.012588892137663989,1,0,,,9042,65299.25,65515.88,65200.0,65396.17,357.88769,34.8046352943346,262.60295891011657,0.004015570925791473,67550.02829837022,69236.82638752542,65863.23020921502,70923.62447668063,64176.43212005983,539.7753885296645,6747.192356620806,4,2024-04,bullish,0.1482043979028103,q3,"(30.0, 40.0]"
95,v17,95,short,Short1,2024-04-05 14:45:00,68139.36,0.012144977697168869,1,0,,,9179,68155.75,68566.66,68121.25,68139.39,1134.50895,65.26160146981402,320.9524972304309,0.00471023437736133,66477.24597484192,68053.62197035612,64900.86997932772,69629.99796587034,63324.49398381352,504.44031856454563,6305.50398205682,14,2024-04,bearish,0.0240096073651387,q4_high,"(60.0, 70.0]"
96,v17,96,short,Short1,2024-04-06 05:45:00,68038.71,0.024328043529709357,1,0,,,9239,68093.6,68108.62,67943.14,68038.74,196.46932,60.841938749689795,259.2387892526066,0.003810164462960463,66778.98048999633,68346.50240893682,65211.4585710559,69914.0243278773,63643.93665211546,501.6070140609471,6270.087675761839,5,2024-04,bearish,0.08063053489820737,q3,"(60.0, 70.0]"
97,v17,97,short,Short1,2024-04-06 17:45:00,68287.27,0.024237914115290925,1,0,,,9287,68413.29,68484.09,68180.01,68287.3,384.41582,62.1757830567521,208.94474761541582,0.0030597892670440304,67074.0305722106,68625.75453720815,65522.30660721304,70177.4785022057,63970.58264221548,496.551668799218,6206.895859990225,17,2024-04,bearish,0.18449989968850825,q2,"(60.0, 70.0]"
98,v17,98,short,Short1,2024-04-08 01:30:00,69704.94,0.023636437302416748,1,0,,,9414,69720.01,69739.6,69584.7,69704.97,153.43586,61.63003912698785,202.7214406086538,0.0029082781415536627,68197.61997822783,69785.69975513173,66609.54020132392,71373.77953203562,65021.46042442003,508.1855286092474,6352.319107615593,1,2024-04,bearish,0.021576653716361395,q2,"(60.0, 70.0]"
99,v17,99,short,Short1,2024-04-08 08:15:00,71271.97,0.011559329516558433,1,0,,,9441,71333.0,71485.0,71050.0,71272.0,1407.85313,83.07583455199868,209.65147721363263,0.0029415685993606556,68341.04401285079,69936.87735058513,66745.21067511648,71532.71068831945,65149.37733738216,510.6666680749832,6383.33335093729,8,2024-04,bearish,0.0855876080368167,q2,"(70.0, 100.0]"
100,v17,100,short,Short2,2024-04-08 08:15:00,71271.97,0.04623565157725049,2,0,,,9441,71333.0,71485.0,71050.0,71272.0,1407.85313,83.07583455199868,209.65147721363263,0.0029415685993606556,68341.04401285079,69936.87735058513,66745.21067511648,71532.71068831945,65149.37733738216,510.6666680749832,6383.33335093729,8,2024-04,bearish,0.0855876080368167,q2,"(70.0, 100.0]"
101,v17,101,short,Short3,2024-04-08 11:30:00,72316.8,0.04522706413275432,3,0,,,9454,72522.08,72522.09,72225.0,72316.83,568.84086,72.7741147049837,239.29327737498414,0.0033089569519983678,68456.03261196101,70060.1192082814,66851.94601564063,71664.20580460178,65247.85941932025,513.307710822522,6416.346385281526,11,2024-04,bearish,0.2838205159158663,q2,"(70.0, 100.0]"
102,v17,102,long,Long1,2024-04-10 12:45:00,67976.03,0.012617554972727672,1,0,,,9651,67959.99,68155.43,67808.09,67976.0,987.04547,22.920041846354337,266.2756235749991,0.003917200535115321,70134.88754755807,71775.46755591928,68494.30753919686,73416.04756428048,66853.72753083566,524.9856026755856,6562.320033444819,12,2024-04,bullish,0.023552430269499176,q3,"(-0.001, 30.0]"
103,v17,104,long,Long1,2024-04-12 17:30:00,68156.58,0.01258129867258839,1,0,,,9862,67872.0,68312.36,67545.94,68156.55,2037.87217,25.665443220141228,275.90242850512703,0.004048069165841391,69904.7521646251,71531.30177328919,68278.20255596102,73157.8513819533,66651.65294729694,520.4958747725084,6506.198434656355,17,2024-04,bullish,0.4174947235445498,q3,"(-0.001, 30.0]"
104,v17,103,long,Long2,2024-04-12 21:15:00,66895.29,0.05117732633018317,2,0,,,9877,66856.04,66990.0,66731.76,66895.26,457.89038,32.65209429406865,332.92962203100933,0.004976879109685938,69851.84178098851,71500.53196276008,68203.15159921696,73149.22214453167,66554.4614174454,527.5808581669012,6594.7607270862645,21,2024-04,bullish,0.05862896713459394,q4_high,"(30.0, 40.0]"
105,v17,105,short,TrendShort,2024-04-13 20:15:00,62097.42,0.13792466968326797,0,-1,breakout_down,,9969,62544.0,62768.15,61252.88,62097.45,4862.95765,10.734460158019075,380.23469781950087,0.006123193429351783,69330.44570361261,71003.28993566765,67657.6014715576,72676.13416772269,65984.75723950259,535.3101542576077,6691.376928220096,20,2024-04,bearish,0.719111654343299,q4_high,"(-0.001, 30.0]"
106,v17,106,long,RevLong,2024-04-13 20:30:00,62507.5,0.13606583265661878,0,2,breakout_short_tp,rev_long,9970,62096.23,62828.21,62065.44,62507.47,3259.79017,16.982783947716115,385.01638909675705,0.006159526038995932,69323.02962115224,71000.32918937194,67645.73005293254,72677.62875759165,65968.43048471287,536.7358618303027,6709.198272878784,20,2024-04,bullish,0.6579053671505148,q4_high,"(-0.001, 30.0]"
107,v17,108,long,Long1,2024-04-15 15:00:00,64509.229999999996,0.014041961169513803,1,0,,,10140,64235.25,64512.86,63810.0,64509.2,1506.69965,30.2175228253345,391.4587653196693,0.006068262593857454,66269.46912033179,67963.29924687448,64575.63899378906,69657.12937341716,62881.808867246335,542.0256404936663,6775.320506170829,15,2024-04,bullish,0.4246681093549402,q4_high,"(30.0, 40.0]"
108,v17,107,long,Long2,2024-04-15 19:15:00,63123.74,0.05727531094561728,2,0,,,10157,63021.87,63307.69,62597.0,63123.71,749.15845,32.150170599746005,426.3071347082596,0.0067535183643081115,65971.51805086326,67652.34163132633,64290.6944704002,69333.16521178938,62609.87088993714,537.8635457481794,6723.294321852241,19,2024-04,bullish,0.16133399003321652,q4_high,"(30.0, 40.0]"
109,v17,109,long,Long1,2024-04-16 16:00:00,61922.54,0.0145798305603744,1,0,,,10240,61762.19,62002.1,61700.0,61922.51,720.46696,39.46215007003103,419.69163534728955,0.0067776909454621516,64729.83775002558,66343.46095387946,63116.2145461717,67957.08415773333,61502.59134231781,516.3594252332416,6454.49281541552,16,2024-04,bullish,0.2589042336946608,q4_high,"(30.0, 40.0]"
110,v17,110,long,Long2,2024-04-16 16:00:00,61922.54,0.058317219919445724,2,0,,,10240,61762.19,62002.1,61700.0,61922.51,720.46696,39.46215007003103,419.69163534728955,0.0067776909454621516,64729.83775002558,66343.46095387946,63116.2145461717,67957.08415773333,61502.59134231781,516.3594252332416,6454.49281541552,16,2024-04,bullish,0.2589042336946608,q4_high,"(30.0, 40.0]"
111,v17,111,long,Long1,2024-04-17 17:15:00,60765.33,0.014800582504118552,1,0,,,10341,60357.25,60800.0,60357.24,60765.3,636.75823,39.95840962574909,404.7814195395831,0.006661390950749574,63943.76309637735,65502.4905096508,62385.035683103895,67061.21792292426,60826.308269830435,498.7927722475061,6234.909653093826,17,2024-04,bullish,0.671518119716356,q4_high,"(30.0, 40.0]"
112,v17,112,long,Long1,2024-04-19 02:30:00,60272.29,0.014922578972633025,1,0,,,10474,59679.01,60334.42,59600.01,60272.26,1552.35436,24.725307242159417,383.6693039545079,0.006365603412822215,62706.22130501509,64141.174380948185,61271.268229082,65576.12745688128,59836.31515314891,459.1849842985894,5739.812303732368,2,2024-04,bullish,0.9842836488958602,q4_high,"(-0.001, 30.0]"
113,v17,113,long,Long2,2024-04-19 02:30:00,60272.29,0.059688164067056244,2,0,,,10474,59679.01,60334.42,59600.01,60272.26,1552.35436,24.725307242159417,383.6693039545079,0.006365603412822215,62706.22130501509,64141.174380948185,61271.268229082,65576.12745688128,59836.31515314891,459.1849842985894,5739.812303732368,2,2024-04,bullish,0.9842836488958602,q4_high,"(-0.001, 30.0]"
114,v17,114,short,Short1,2024-04-20 16:00:00,64608.07,0.014485886787340977,1,0,,,10624,64808.35,64969.39,64456.54,64608.1,585.01985,68.4383081928068,300.55865528311193,0.004652027459143853,62926.946770885115,64384.30803055978,61469.58551121044,65841.66929023445,60012.224251535765,466.35560309589493,5829.445038698686,16,2024-04,bearish,0.30994565696870824,q4_high,"(60.0, 70.0]"
115,v17,115,short,Short1,2024-04-22 04:00:00,65596.86,0.02853185841857643,1,0,,,10768,65703.49,65878.17,65580.01,65596.89,613.42632,68.35019818567534,231.51778949663958,0.0035294019197653972,64209.748957815056,65738.80988682437,62680.68802880576,67267.87081583367,61151.62709979647,489.29949728297595,6116.243716037199,4,2024-04,bearish,0.16250770425245134,q2,"(60.0, 70.0]"
116,v17,116,short,Short1,2024-04-23 14:15:00,66733.43000000001,0.027961582814189947,1,0,,,10905,66801.05,66946.0,66720.0,66733.46,484.3323,65.25950874621161,205.7460269743653,0.0030831014452774555,65307.55863792227,66867.69242234602,63747.42485349855,68427.82620676977,62187.291069074825,499.24281101559524,6240.53513769494,14,2024-04,bearish,0.10128352403726182,q2,"(60.0, 70.0]"
117,v17,117,short,Short1,2024-04-24 05:00:00,66939.98,0.027882256071736982,1,0,,,10964,67008.0,67070.43,66881.82,66940.01,308.86858,62.092918296121525,188.1096947386531,0.002810123493238993,65745.40376745428,67263.23557419407,64227.571960714515,68781.06738093386,62709.740153974744,485.70617815672944,6071.327226959118,5,2024-04,bearish,0.10156855369457705,q1_low,"(60.0, 70.0]"
118,v17,118,long,Long1,2024-04-24 19:00:00,64246.45,0.01462642165360247,1,0,,,11020,64127.04,64303.58,63736.7,64246.42,1031.54726,29.277534833491856,227.349879677045,0.0035387167047914113,66011.97413273987,67516.33494962638,64507.61331585336,69020.69576651292,63003.25249896687,481.3954614036839,6017.443267546048,19,2024-04,bullish,0.18581580109832949,q2,"(-0.001, 30.0]"
119,v17,119,long,Long1,2024-04-25 10:30:00,63547.7,0.01478842844595614,1,0,,,11082,63447.45,63580.0,63337.25,63547.67,687.017,36.43829311516014,225.85372495971458,0.003554083492907208,65956.17298440954,67457.03141793728,64455.31455088181,68957.889851465,62954.45611735409,480.27469872887303,6003.433734110913,10,2024-04,bullish,0.15770837860774622,q2,"(30.0, 40.0]"
120,v17,120,long,Long1,2024-04-26 01:15:00,64152.79,0.029290343849010494,1,0,,,11141,64100.0,64162.5,63890.82,64152.76,444.96909,38.55934613358362,247.89058929612756,0.0038640674118483377,65617.96101975472,67120.57228840215,64115.34975110731,68623.1835570496,62612.7384824599,480.8356059671764,6010.445074589705,1,2024-04,bullish,0.08224120053447745,q3,"(30.0, 40.0]"
